DateTime,PA07:NO2,PA07:NO,PA07:NOX,OBJECTID
2023/08/21 06:00:00+00,32.4,4.2,38.9,5578
2023/08/21 07:00:00+00,34,7.1,44.9,5579
2023/08/21 08:00:00+00,33.1,7,43.8,5580
2023/08/21 09:00:00+00,20.2,3.5,25.5,5581
2023/08/21 10:00:00+00,22.2,3.5,27.4,5582
2023/08/21 11:00:00+00,19.6,2.4,23.4,5583
2023/08/21 12:00:00+00,17.5,1.6,19.9,5584
2023/08/21 13:00:00+00,18.1,1.2,19.9,5585
2023/08/21 14:00:00+00,14.6,0.5,15.4,5586
2023/08/21 15:00:00+00,21.6,1,23.2,5587
2023/08/21 16:00:00+00,17.8,0.2,18.2,5588
2023/08/21 17:00:00+00,19.7,0.3,20,5589
2023/08/21 18:00:00+00,37.3,1.7,39.8,5590
2023/08/21 19:00:00+00,45.9,2,49,5591
2023/08/21 20:00:00+00,35.8,0.7,36.7,5592
2023/08/21 21:00:00+00,29.4,0,29,5593
2023/08/21 22:00:00+00,48.2,1.3,50.3,5594
2023/08/21 23:00:00+00,32.8,0.6,33.6,5595
2023/08/22 00:00:00+00,13.6,0,13.3,5596
2023/08/22 01:00:00+00,15.7,0,15.5,5597
2023/08/22 02:00:00+00,13.9,0,13.6,5598
2023/08/22 03:00:00+00,12.3,0,12,5599
2023/08/22 04:00:00+00,13.5,0,13.2,5600
2023/08/22 05:00:00+00,20.5,0,20.4,5601
2023/08/22 06:00:00+00,36.7,2.4,40.5,5602
2023/08/22 07:00:00+00,41.9,6.5,52,5603
2023/08/22 08:00:00+00,37.7,7.4,49,5604
2023/08/22 09:00:00+00,38.1,6,47.3,5605
2023/08/22 10:00:00+00,31.8,4.3,38.4,5606
2023/08/22 11:00:00+00,21.2,1.9,24.2,5607
2023/08/22 12:00:00+00,26.2,2,29.2,5608
2023/08/22 13:00:00+00,16.8,0.7,18,5609
2023/08/22 14:00:00+00,11.5,0.1,11.8,5610
2023/08/22 15:00:00+00,15,0.1,15,5611
2023/08/22 16:00:00+00,22.9,0.1,22.9,5612
2023/08/22 17:00:00+00,21.7,0,21.5,5613
2023/08/22 18:00:00+00,19.6,0,19.4,5614
2023/08/22 19:00:00+00,30.7,0,30.4,5615
2023/08/22 20:00:00+00,32.9,0,32.6,5616
2023/08/22 21:00:00+00,49.5,0.9,51,5617
2023/08/22 22:00:00+00,36.8,1,38.4,5618
2023/08/22 23:00:00+00,19.7,0.5,20.5,5619
2023/08/23 00:00:00+00,12.7,0.1,12.8,5620
2023/08/23 01:00:00+00,10.3,0,10,5621
2023/08/23 02:00:00+00,9.8,0,9.4,5622
2023/08/23 03:00:00+00,11.2,0,11,5623
2023/08/23 04:00:00+00,12,0,11.8,5624
2023/08/23 05:00:00+00,16,0.1,16.1,5625
2023/08/23 06:00:00+00,19.2,0.6,20.2,5626
2023/08/23 07:00:00+00,31,5.8,40,5627
2023/08/23 08:00:00+00,39,13.1,59,5628
2023/08/23 09:00:00+00,42.2,16.2,67.1,5629
2023/08/23 10:00:00+00,42.2,12.5,61.3,5630
2023/08/23 11:00:00+00,38.6,6,47.8,5631
2023/08/23 12:00:00+00,21.8,1.9,24.8,5632
2023/08/23 13:00:00+00,16.4,0.6,17.3,5633
2023/08/23 14:00:00+00,9.6,0,9.6,5634
2023/08/23 15:00:00+00,9,0,8.7,5635
2023/08/23 16:00:00+00,10,0,9.9,5636
2023/08/23 17:00:00+00,9,0,8.7,5637
2023/08/23 18:00:00+00,13.3,0.1,13.2,5638
2023/08/23 19:00:00+00,19.1,0.1,18.9,5639
2023/08/23 20:00:00+00,33.6,0,33.4,5640
2023/08/23 21:00:00+00,27.1,0.1,27.2,5641
2023/08/23 22:00:00+00,24.8,0,24.6,5642
2023/08/23 23:00:00+00,20.9,0,20.4,5643
2023/08/24 00:00:00+00,16.4,0,16,5644
2023/08/24 01:00:00+00,14,0,13.6,5645
2023/08/24 02:00:00+00,13.5,0,13.2,5646
2023/08/24 03:00:00+00,14.9,0,14.6,5647
2023/08/24 04:00:00+00,17.1,0.5,17.8,5648
2023/08/24 05:00:00+00,13.2,0,13.1,5649
2023/08/24 06:00:00+00,22.6,1.1,24.3,5650
2023/08/24 07:00:00+00,19.5,0.2,19.9,5651
2023/08/24 08:00:00+00,23.3,1.1,25,5652
2023/08/24 09:00:00+00,38.2,3.7,44,5653
2023/08/24 10:00:00+00,37.7,3.3,42.8,5654
2023/08/24 11:00:00+00,40.2,2.3,43.8,5655
2023/08/24 12:00:00+00,39.3,2.1,42.4,5656
2023/08/24 13:00:00+00,20,0.5,20.8,5657
2023/08/24 14:00:00+00,19.7,0.5,20.5,5658
2023/08/24 15:00:00+00,18.8,0.9,20.1,5659
2023/08/24 16:00:00+00,20.7,1.2,22.6,5660
2023/08/24 17:00:00+00,16.3,0.4,16.9,5661
2023/08/24 18:00:00+00,19.3,0.2,19.6,5662
2023/08/24 19:00:00+00,25.1,0,25,5663
2023/08/24 20:00:00+00,29.6,0,29.5,5664
2023/08/24 21:00:00+00,36.6,0.9,38,5665
2023/08/24 22:00:00+00,31,1,32.5,5666
2023/08/24 23:00:00+00,20.6,0,20.6,5667
2023/08/25 00:00:00+00,25.4,0.1,25.5,5668
2023/08/25 01:00:00+00,29.9,0.2,30.2,5669
2023/08/25 02:00:00+00,24.8,0.2,25.2,5670
2023/08/25 03:00:00+00,17.7,0.2,18,5671
2023/08/25 04:00:00+00,14.4,0.1,14.5,5672
2023/08/25 05:00:00+00,18.4,1.3,20.4,5673
2023/08/25 06:00:00+00,20.9,2,23.9,5674
2023/08/25 07:00:00+00,19.6,1.9,22.7,5675
2023/08/25 08:00:00+00,24,2.6,28,5676
2023/08/25 09:00:00+00,21.7,4.3,28.3,5677
2023/08/25 10:00:00+00,24,6.9,34.7,5678
2023/08/25 11:00:00+00,23.7,10.5,37.8,5679
2023/08/25 12:00:00+00,17.1,1.9,19.9,5680
2023/08/25 13:00:00+00,18.4,0.8,19.7,5681
2023/08/25 14:00:00+00,18.1,0.9,19.6,5682
2023/08/25 15:00:00+00,22.2,2.2,25.5,5683
2023/08/25 16:00:00+00,16.3,0.9,17.7,5684
2023/08/25 17:00:00+00,25.4,2.9,29.8,5685
2023/08/25 18:00:00+00,25.1,2.2,28.5,5686
2023/08/25 19:00:00+00,22.2,1.2,24.1,5687
2023/08/25 20:00:00+00,24.5,0.6,25.5,5688
2023/08/25 21:00:00+00,30.1,0.5,30.9,5689
2023/08/25 22:00:00+00,19.9,0,19.6,5690
2023/08/25 23:00:00+00,19.7,0,19.3,5691
2023/08/26 00:00:00+00,12.3,0,11.8,5692
2023/08/26 01:00:00+00,13,0,12.4,5693
2023/08/26 02:00:00+00,8.2,0,7.8,5694
2023/08/26 03:00:00+00,8.7,0,8.2,5695
2023/08/26 04:00:00+00,11.3,0,10.9,5696
2023/08/26 05:00:00+00,11.6,0,11.2,5697
2023/08/26 06:00:00+00,12.1,0.2,12.4,5698
2023/08/26 07:00:00+00,16.8,3.8,22.6,5699
2023/08/26 08:00:00+00,9.9,1.3,11.9,5700
2023/08/26 09:00:00+00,8.3,1.1,10,5701
2023/08/26 10:00:00+00,6.8,0.8,8.1,5702
2023/08/26 11:00:00+00,7.8,1.1,9.5,5703
2023/08/26 12:00:00+00,6.5,0.6,7.4,5704
2023/08/26 13:00:00+00,8.9,1.1,10.5,5705
2023/08/26 14:00:00+00,9,0.9,10.4,5706
2023/08/26 15:00:00+00,6.4,0.1,6.6,5707
2023/08/26 16:00:00+00,8.8,0.4,9.4,5708
2023/08/26 17:00:00+00,6.5,0,6.5,5709
2023/08/26 18:00:00+00,13.6,0.6,14.6,5710
2023/08/26 19:00:00+00,14.1,0.1,14.1,5711
2023/08/26 20:00:00+00,28.6,1.7,31.3,5712
2023/08/26 21:00:00+00,33.3,5,41,5713
2023/08/26 22:00:00+00,29.5,2.6,33.6,5714
2023/08/26 23:00:00+00,21.1,0.1,21.2,5715
2023/08/27 00:00:00+00,18,0.2,18.3,5716
2023/08/27 01:00:00+00,12.4,0,12.3,5717
2023/08/27 02:00:00+00,9.7,0,9.4,5718
2023/08/27 03:00:00+00,9.9,0,9.7,5719
2023/08/27 04:00:00+00,5.9,0,5.5,5720
2023/08/27 05:00:00+00,6.8,0,6.5,5721
2023/08/27 06:00:00+00,7.2,0,7,5722
2023/08/27 07:00:00+00,9.8,0.5,10.6,5723
2023/08/27 08:00:00+00,5.8,0.3,6.3,5724
2023/08/27 09:00:00+00,7.9,1.2,9.7,5725
2023/08/27 10:00:00+00,9.9,1.8,12.6,5726
2023/08/27 11:00:00+00,10.5,1.2,12.4,5727
2023/08/27 12:00:00+00,11.7,1.2,13.5,5728
2023/08/27 13:00:00+00,13.1,1.4,15.3,5729
2023/08/27 14:00:00+00,10.8,0.6,11.9,5730
2023/08/27 15:00:00+00,16,2,19.1,5731
2023/08/27 16:00:00+00,23.4,2.9,27.7,5732
2023/08/27 17:00:00+00,30.2,4.6,37.3,5733
2023/08/27 18:00:00+00,20.7,2.7,24.5,5734
2023/08/27 19:00:00+00,18.8,0.1,18.9,5735
2023/08/27 20:00:00+00,23.8,1.3,25.9,5736
2023/08/27 21:00:00+00,23.7,1.1,25.5,5737
2023/08/27 22:00:00+00,23.4,1.4,25.5,5738
2023/08/27 23:00:00+00,16.8,0.9,18.1,5739
2023/08/28 00:00:00+00,11.8,0.1,11.8,5740
2023/08/28 01:00:00+00,8.1,0,7.9,5741
2023/08/28 02:00:00+00,5.7,0,5.4,5742
2023/08/28 03:00:00+00,4.9,0,4.6,5743
2023/08/28 04:00:00+00,5.4,0,5.2,5744
2023/08/28 05:00:00+00,8.3,0.2,8.4,5745
2023/08/28 06:00:00+00,21.8,1.2,23.8,5746
2023/08/28 07:00:00+00,22.1,2.6,26,5747
2023/08/28 08:00:00+00,22.5,4.5,29.4,5748
2023/08/28 09:00:00+00,23.6,3.5,28.9,5749
2023/08/28 10:00:00+00,20.3,3.6,25.8,5750
2023/08/28 11:00:00+00,20.4,3.7,26.2,5751
2023/08/28 12:00:00+00,15.7,2.3,19.2,5752
2023/08/28 13:00:00+00,16.2,2.1,19.5,5753
2023/08/28 14:00:00+00,22.3,2.9,26.6,5754
2023/08/28 15:00:00+00,21.8,3.4,27,5755
2023/08/28 16:00:00+00,24.9,2.7,28.8,5756
2023/08/28 17:00:00+00,26.9,2.6,30.9,5757
2023/08/28 18:00:00+00,27.9,3,32.5,5758
2023/08/28 19:00:00+00,25.7,1.7,28.2,5759
2023/08/28 20:00:00+00,25.5,1.5,27.8,5760
2023/08/28 21:00:00+00,40.4,3.3,45.4,5761
2023/08/28 22:00:00+00,30.4,2.2,33.8,5762
2023/08/28 23:00:00+00,20.8,0.8,22,5763
2023/08/29 00:00:00+00,15.3,0.4,15.9,5764
2023/08/29 01:00:00+00,10.5,0,10.2,5765
2023/08/29 02:00:00+00,8.5,0,8.1,5766
2023/08/29 03:00:00+00,9.6,0,9.4,5767
2023/08/29 04:00:00+00,13.1,0.2,13.2,5768
2023/08/29 05:00:00+00,15.5,0,15.4,5769
2023/08/29 06:00:00+00,38.2,10.4,52.3,5770
2023/08/29 07:00:00+00,35.1,5.6,43.6,5771
2023/08/29 08:00:00+00,33.3,4.6,40.4,5772
2023/08/29 09:00:00+00,26.5,3.3,31.5,5773
2023/08/29 10:00:00+00,18.5,2.3,22,5774
2023/08/29 11:00:00+00,19.4,2.2,22.8,5775
2023/08/29 12:00:00+00,21.6,2.3,25.1,5776
2023/08/29 13:00:00+00,18.7,1.6,21.1,5777
2023/08/29 14:00:00+00,18,1.6,20.5,5778
2023/08/29 15:00:00+00,13.4,0.7,14.7,5779
2023/08/29 16:00:00+00,15.6,1.3,17.5,5780
2023/08/29 17:00:00+00,21.5,1.9,24.5,5781
2023/08/29 18:00:00+00,26,1.5,28.2,5782
2023/08/29 19:00:00+00,32.2,1.7,34.8,5783
2023/08/29 20:00:00+00,36,1.9,38.8,5784
2023/08/29 21:00:00+00,36.1,1.9,39.1,5785
2023/08/29 22:00:00+00,32.7,0.8,34,5786
2023/08/29 23:00:00+00,26.9,0.6,27.8,5787
2023/08/30 00:00:00+00,18.8,0,18.8,5788
2023/08/30 01:00:00+00,28.2,0,28.3,5789
2023/08/30 02:00:00+00,22.6,0,22.5,5790
2023/08/30 03:00:00+00,14.2,0,14,5791
2023/08/30 04:00:00+00,10.2,0,9.8,5792
2023/08/30 05:00:00+00,15.5,4.5,22,5793
2023/08/30 06:00:00+00,20.4,1.7,22.9,5794
2023/08/30 07:00:00+00,23.9,1.4,26.1,5795
2023/08/30 08:00:00+00,19.6,1.9,22.5,5796
2023/08/30 09:00:00+00,11.9,1.8,14.7,5797
2023/08/30 10:00:00+00,13.3,1.9,16.2,5798
2023/08/30 11:00:00+00,13.4,2.1,16.5,5799
2023/08/30 12:00:00+00,13.1,1.7,15.7,5800
2023/08/30 13:00:00+00,17.9,2.5,21.9,5801
2023/08/30 14:00:00+00,16.3,1.3,18.3,5802
2023/08/30 15:00:00+00,16.6,2,19.7,5803
2023/08/30 16:00:00+00,18.2,2.1,21.4,5804
2023/08/30 17:00:00+00,22.2,2.3,25.6,5805
2023/08/30 18:00:00+00,24.3,1.8,27,5806
2023/08/30 19:00:00+00,26.5,1.4,28.5,5807
2023/08/30 20:00:00+00,33.8,1,35.3,5808
2023/08/30 21:00:00+00,39,0.2,39.2,5809
2023/08/30 22:00:00+00,29.8,1.1,31.4,5810
2023/08/30 23:00:00+00,19.7,0.1,19.8,5811
2023/08/31 00:00:00+00,14,0,13.6,5812
2023/08/31 01:00:00+00,11.8,0,11.5,5813
2023/08/31 02:00:00+00,9.5,0,9,5814
2023/08/31 03:00:00+00,9.6,0,9.2,5815
2023/08/31 04:00:00+00,9.5,0,9.1,5816
2023/08/31 05:00:00+00,12.9,0,12.6,5817
2023/08/31 06:00:00+00,34,5.9,43,5818
2023/08/31 07:00:00+00,32.3,2.1,35.5,5819
2023/08/31 08:00:00+00,27.9,2.9,32.4,5820
2023/08/31 09:00:00+00,22.6,2.2,26,5821
2023/08/31 10:00:00+00,18.6,1.6,20.9,5822
2023/08/31 11:00:00+00,15.2,1.4,17.2,5823
2023/08/31 12:00:00+00,8.9,0.2,9.3,5824
2023/08/31 13:00:00+00,12.2,0.7,13.3,5825
2023/08/31 14:00:00+00,15.5,0.8,16.8,5826
2023/08/31 15:00:00+00,15.7,0.9,17.1,5827
2023/08/31 16:00:00+00,12.4,0.7,13.5,5828
2023/08/31 17:00:00+00,13,1.4,15.2,5829
2023/08/31 18:00:00+00,13.9,0.8,15.1,5830
2023/08/31 19:00:00+00,16.5,0.4,17,5831
2023/08/31 20:00:00+00,17.7,0.4,18.3,5832
2023/08/31 21:00:00+00,20.2,2.9,24.6,5833
2023/08/31 22:00:00+00,15.5,2.5,19.2,5834
2023/08/31 23:00:00+00,16.1,0.7,17.4,5835
2023/09/01 00:00:00+00,10.7,0,10.6,5836
2023/09/01 01:00:00+00,8.1,0,7.9,5837
2023/09/01 02:00:00+00,8.7,0,8.6,5838
2023/09/01 03:00:00+00,6.8,0,6.4,5839
2023/09/01 04:00:00+00,7.9,0.1,7.8,5840
2023/09/01 05:00:00+00,8.4,0.1,8.4,5841
2023/09/01 06:00:00+00,14.4,1.4,16.4,5842
2023/09/01 07:00:00+00,21,4.7,28.1,5843
2023/09/01 08:00:00+00,18.4,2.4,21.9,5844
2023/09/01 09:00:00+00,15,2.1,18.3,5845
2023/09/01 10:00:00+00,9.6,2.3,13.2,5846
2023/09/01 11:00:00+00,7.7,1,9.2,5847
2023/09/01 12:00:00+00,8.8,1,10.3,5848
2023/09/01 13:00:00+00,11.5,1.2,13.4,5849
2023/09/01 14:00:00+00,8.2,0.7,9.3,5850
2023/09/01 15:00:00+00,10.9,1.1,12.7,5851
2023/09/01 16:00:00+00,10.2,1.2,12.2,5852
2023/09/01 17:00:00+00,10.4,0,10.5,5853
2023/09/01 18:00:00+00,14.4,0.1,14.5,5854
2023/09/01 19:00:00+00,18.7,0,18.7,5855
2023/09/01 20:00:00+00,24.7,0,24.5,5856
2023/09/01 21:00:00+00,29.9,0.1,30.1,5857
2023/09/01 22:00:00+00,45,15.6,69,5858
2023/09/01 23:00:00+00,49.9,64.2,147.8,5859
2023/09/02 00:00:00+00,43.4,61.3,137.3,5860
2023/09/02 01:00:00+00,43.8,29.7,89.3,5861
2023/09/02 02:00:00+00,43.6,19.7,73.8,5862
2023/09/02 03:00:00+00,41.5,8.1,54,5863
2023/09/02 04:00:00+00,34.7,2.8,39.1,5864
2023/09/02 05:00:00+00,26.3,1.2,28.2,5865
2023/09/02 06:00:00+00,27.9,2.3,31.5,5866
2023/09/02 07:00:00+00,25.1,5.4,33.3,5867
2023/09/02 08:00:00+00,24.4,5.1,32.2,5868
2023/09/02 09:00:00+00,35.2,21.3,67.9,5869
2023/09/02 10:00:00+00,35,14.7,57.5,5870
2023/09/02 11:00:00+00,31.3,8.8,44.9,5871
2023/09/02 12:00:00+00,12.2,1.5,14.5,5872
2023/09/02 13:00:00+00,6.6,0.2,7,5873
2023/09/02 14:00:00+00,10.6,0.4,11.3,5874
2023/09/02 15:00:00+00,12.3,0.2,12.6,5875
2023/09/02 16:00:00+00,12,0.1,12.2,5876
2023/09/02 17:00:00+00,17.2,0.2,17.5,5877
2023/09/02 18:00:00+00,19,0.2,19.4,5878
2023/09/02 19:00:00+00,34.1,2,37.1,5879
2023/09/02 20:00:00+00,29.7,0.9,31.2,5880
2023/09/02 21:00:00+00,35.5,0.7,36.6,5881
2023/09/02 22:00:00+00,52.8,5.9,61.8,5882
2023/09/02 23:00:00+00,41.9,4.7,49,5883
2023/09/03 00:00:00+00,20.7,0.7,21.7,5884
2023/09/03 01:00:00+00,17.3,0.4,18,5885
2023/09/03 02:00:00+00,14.6,0.2,14.8,5886
2023/09/03 03:00:00+00,14.4,0,14.3,5887
2023/09/03 04:00:00+00,12.3,0,12.3,5888
2023/09/03 05:00:00+00,9.4,0,9.3,5889
2023/09/03 06:00:00+00,16.6,0.5,17.4,5890
2023/09/03 07:00:00+00,18.7,1.5,20.9,5891
2023/09/03 08:00:00+00,18.4,2.9,22.9,5892
2023/09/03 09:00:00+00,14.2,2.2,17.6,5893
2023/09/03 10:00:00+00,10.6,0.7,11.8,5894
2023/09/03 11:00:00+00,9.6,0.5,10.3,5895
2023/09/03 12:00:00+00,7.5,0,7.5,5896
2023/09/03 13:00:00+00,7.3,0,7.2,5897
2023/09/03 14:00:00+00,6.7,0,6.6,5898
2023/09/03 15:00:00+00,8.5,0.1,8.6,5899
2023/09/03 16:00:00+00,8.7,0.3,9,5900
2023/09/03 17:00:00+00,9.4,0,9.1,5901
2023/09/03 18:00:00+00,12.5,0.2,12.7,5902
2023/09/03 19:00:00+00,15.8,0,15.5,5903
2023/09/03 20:00:00+00,16.7,0.2,17,5904
2023/09/03 21:00:00+00,20.8,0,20.6,5905
2023/09/03 22:00:00+00,18.7,0,18.4,5906
2023/09/03 23:00:00+00,15.4,0,15.2,5907
2023/09/04 00:00:00+00,13,0,12.7,5908
2023/09/04 01:00:00+00,10.7,0,10.4,5909
2023/09/04 02:00:00+00,12.8,0,12.6,5910
2023/09/04 03:00:00+00,10.6,0,10.6,5911
2023/09/04 04:00:00+00,10.8,0,10.7,5912
2023/09/04 05:00:00+00,15.5,0.2,15.6,5913
2023/09/04 06:00:00+00,26,0.6,26.9,5914
2023/09/04 07:00:00+00,27,1.9,29.8,5915
2023/09/04 08:00:00+00,24.7,3.3,29.7,5916
2023/09/04 09:00:00+00,29.4,5.3,37.5,5917
2023/09/04 10:00:00+00,22.5,3.1,27.3,5918
2023/09/04 11:00:00+00,15.6,1.4,17.9,5919
2023/09/04 12:00:00+00,12.8,0.7,13.8,5920
2023/09/04 13:00:00+00,9.6,0.2,9.9,5921
2023/09/04 14:00:00+00,12.1,0.4,12.7,5922
2023/09/04 15:00:00+00,11.8,0.5,12.5,5923
2023/09/04 16:00:00+00,9.9,0,10,5924
2023/09/04 17:00:00+00,10.8,0,10.9,5925
2023/09/04 18:00:00+00,11.2,0.1,11.2,5926
2023/09/04 19:00:00+00,17.2,0.1,16.9,5927
2023/09/04 20:00:00+00,28.4,0.4,28.7,5928
2023/09/04 21:00:00+00,32.5,0.3,32.9,5929
2023/09/04 22:00:00+00,16.7,0,16.4,5930
2023/09/04 23:00:00+00,13.2,0,12.8,5931
2023/09/05 00:00:00+00,13,0,12.6,5932
2023/09/05 01:00:00+00,10.7,0,10.2,5933
2023/09/05 02:00:00+00,10.9,0,10.4,5934
2023/09/05 03:00:00+00,8.7,0,8.2,5935
2023/09/05 04:00:00+00,10.8,0.2,10.8,5936
2023/09/05 05:00:00+00,14.3,0,14.1,5937
2023/09/05 06:00:00+00,27.3,0.3,27.6,5938
2023/09/05 07:00:00+00,27.6,1,29.2,5939
2023/09/05 08:00:00+00,30.4,4,36.5,5940
2023/09/05 09:00:00+00,34.3,5.2,42.2,5941
2023/09/05 10:00:00+00,38.6,5.4,46.9,5942
2023/09/05 11:00:00+00,36.2,4.2,42.7,5943
2023/09/05 12:00:00+00,22.5,1.4,24.7,5944
2023/09/05 13:00:00+00,13.3,0.1,13.6,5945
2023/09/05 14:00:00+00,12.5,0.1,12.8,5946
2023/09/05 15:00:00+00,11.2,0,11,5947
2023/09/05 16:00:00+00,18.3,0,18,5948
2023/09/05 17:00:00+00,26.3,0.2,26.3,5949
2023/09/05 18:00:00+00,86.7,7.7,98.5,5950
2023/09/05 19:00:00+00,135.5,68.8,241,5951
2023/09/05 20:00:00+00,140.8,156.4,380.5,5952
2023/09/05 21:00:00+00,143.7,229,494.8,5953
2023/09/05 22:00:00+00,116.8,174.4,384.1,5954
2023/09/05 23:00:00+00,102.5,78.7,223.2,5955
2023/09/06 00:00:00+00,95.1,81.9,220.7,5956
2023/09/06 01:00:00+00,91.1,86.2,223.2,5957
2023/09/06 02:00:00+00,81,45.6,150.8,5958
2023/09/06 03:00:00+00,70.2,38.5,129.3,5959
2023/09/06 04:00:00+00,68.5,33.6,120,5960
2023/09/06 05:00:00+00,65,26.8,106,5961
2023/09/06 06:00:00+00,65.9,66.7,168.2,5962
2023/09/06 07:00:00+00,69.9,50.8,147.8,5963
2023/09/06 08:00:00+00,69,34,119.5,5964
2023/09/06 09:00:00+00,69.3,21.9,102.8,5965
2023/09/06 10:00:00+00,81.1,16.6,106.6,5966
2023/09/06 11:00:00+00,,,,5967
2023/09/06 12:00:00+00,,,,5968
2023/09/06 13:00:00+00,,,,5969
2023/09/06 14:00:00+00,24.9,0.8,26.2,5970
2023/09/06 15:00:00+00,31.6,0.8,32.8,5971
2023/09/06 16:00:00+00,27.7,0.6,28.7,5972
2023/09/06 17:00:00+00,20.9,0,20.9,5973
2023/09/06 18:00:00+00,25.3,0.1,25.3,5974
2023/09/06 19:00:00+00,30.5,0,30.3,5975
2023/09/06 20:00:00+00,50.2,0.3,50.5,5976
2023/09/06 21:00:00+00,45.2,0.3,45.7,5977
2023/09/06 22:00:00+00,45.1,0,45,5978
2023/09/06 23:00:00+00,62,3.1,66.9,5979
2023/09/07 00:00:00+00,47.4,0,47.4,5980
2023/09/07 01:00:00+00,41.3,0,41.4,5981
2023/09/07 02:00:00+00,42.3,1.6,44.8,5982
2023/09/07 03:00:00+00,34.2,0.1,34.3,5983
2023/09/07 04:00:00+00,30.3,0.3,30.8,5984
2023/09/07 05:00:00+00,41.1,0.4,41.8,5985
2023/09/07 06:00:00+00,61.3,7.6,72.3,5986
2023/09/07 07:00:00+00,71.7,9.6,86.3,5987
2023/09/07 08:00:00+00,61.8,9.9,77.1,5988
2023/09/07 09:00:00+00,81.4,24.2,118.6,5989
2023/09/07 10:00:00+00,85.7,22,119.4,5990
2023/09/07 11:00:00+00,74.8,10.9,91.4,5991
2023/09/07 12:00:00+00,60.5,6.2,70,5992
2023/09/07 13:00:00+00,44.4,2.1,47.6,5993
2023/09/07 14:00:00+00,40.8,0.7,42.1,5994
2023/09/07 15:00:00+00,37.9,0,37.9,5995
2023/09/07 16:00:00+00,26.6,0,26.3,5996
2023/09/07 17:00:00+00,45,1.9,47.7,5997
2023/09/07 18:00:00+00,82.2,8.7,95.6,5998
2023/09/07 19:00:00+00,138.5,12.4,157.7,5999
2023/09/07 20:00:00+00,115.3,0.2,115.7,6000
2023/09/07 21:00:00+00,149.7,48.3,223.8,6001
2023/09/07 22:00:00+00,144.4,86.5,277.2,6002
2023/09/07 23:00:00+00,128.9,47.1,201.2,6003
2023/09/08 00:00:00+00,127.4,56.6,214.1,6004
2023/09/08 01:00:00+00,114.5,52.5,195,6005
2023/09/08 02:00:00+00,98.2,6.4,107.9,6006
2023/09/08 03:00:00+00,92.6,10.6,108.8,6007
2023/09/08 04:00:00+00,77.9,5.5,86.4,6008
2023/09/08 05:00:00+00,76.1,6.9,86.5,6009
2023/09/08 06:00:00+00,90.8,22.9,125.8,6010
2023/09/08 07:00:00+00,94.6,57.8,183.2,6011
2023/09/08 08:00:00+00,94.2,25.2,132.8,6012
2023/09/08 09:00:00+00,89.2,16.3,114.1,6013
2023/09/08 10:00:00+00,62.2,7.8,74.1,6014
2023/09/08 11:00:00+00,43.8,3.4,49.1,6015
2023/09/08 12:00:00+00,21.9,0.8,23.2,6016
2023/09/08 13:00:00+00,14.8,0.3,15.3,6017
2023/09/08 14:00:00+00,12.1,0,12,6018
2023/09/08 15:00:00+00,23,0.3,23.4,6019
2023/09/08 16:00:00+00,24.6,0,24.5,6020
2023/09/08 17:00:00+00,17.6,0,17.3,6021
2023/09/08 18:00:00+00,20.8,0,20.3,6022
2023/09/08 19:00:00+00,50.7,0.4,51.2,6023
2023/09/08 20:00:00+00,47.4,0,46.9,6024
2023/09/08 21:00:00+00,54,2.4,57.4,6025
2023/09/08 22:00:00+00,63.7,1.8,66.3,6026
2023/09/08 23:00:00+00,74.2,6.4,84,6027
2023/09/09 00:00:00+00,107.1,53.1,188.4,6028
2023/09/09 01:00:00+00,97.3,45.3,166.8,6029
2023/09/09 02:00:00+00,84.5,9.1,98.3,6030
2023/09/09 03:00:00+00,77,4.3,83.8,6031
2023/09/09 04:00:00+00,83.8,9.2,97.9,6032
2023/09/09 05:00:00+00,82.2,12.7,101.7,6033
2023/09/09 06:00:00+00,75.7,16,100.2,6034
2023/09/09 07:00:00+00,71.4,20.4,102.6,6035
2023/09/09 08:00:00+00,40.6,3.7,46.3,6036
2023/09/09 09:00:00+00,27.5,1.7,30,6037
2023/09/09 10:00:00+00,23.1,1.1,24.9,6038
2023/09/09 11:00:00+00,24.1,0.9,25.6,6039
2023/09/09 12:00:00+00,13.8,0.1,14.1,6040
2023/09/09 13:00:00+00,13,0.1,13,6041
2023/09/09 14:00:00+00,12.3,0.2,12.4,6042
2023/09/09 15:00:00+00,9.6,0,9.2,6043
2023/09/09 16:00:00+00,10.9,0,10.4,6044
2023/09/09 17:00:00+00,10.5,0,10,6045
2023/09/09 18:00:00+00,25,0.1,24.8,6046
2023/09/09 19:00:00+00,30,0,29.5,6047
2023/09/09 20:00:00+00,32.7,0,32.1,6048
2023/09/09 21:00:00+00,25.4,0,24.9,6049
2023/09/09 22:00:00+00,20.5,0,20,6050
2023/09/09 23:00:00+00,20.2,0,19.6,6051
2023/09/10 00:00:00+00,20.8,0,20.2,6052
2023/09/10 01:00:00+00,14.6,0,14.1,6053
2023/09/10 02:00:00+00,11.7,0,11,6054
2023/09/10 03:00:00+00,12.5,0,11.9,6055
2023/09/10 04:00:00+00,13.1,0,12.6,6056
2023/09/10 05:00:00+00,13.8,0,13.3,6057
2023/09/10 06:00:00+00,19.9,0.3,20.1,6058
2023/09/10 07:00:00+00,19,0.1,19.2,6059
2023/09/10 08:00:00+00,17.4,0.4,18,6060
